Point	Potential(mV)	Current(microAmp)
842	550.538599491119	99.484219390433
843	545.698761940002	97.891723271459
844	540.702700614929	96.299227152485
845	535.62867641449	94.706731033512
846	530.632674694061	93.051785370335
847	525.636613368988	91.428068117239
848	520.64061164856	89.741894043982
849	515.644609928131	88.055719970726
850	510.570585727692	86.338324763347
851	505.652606487274	84.620929555968
852	500.656604766846	82.903534348588
853	495.660603046417	81.123689597007
854	490.586519241333	79.375065979548
855	485.668569803238	77.563992817886
856	480.594515800476	75.784148066305
857	475.598514080048	74.004296038766
858	470.680564641953	72.193222877104
859	465.684562921524	70.35092858132
860	460.61047911644	68.539855419658
861	455.614477396011	66.697553847916
862	450.618475675583	64.824031142052
863	445.622473955154	63.012957980391
864	440.626442432404	61.170663684607
865	435.630440711975	59.359590522945
866	430.634438991547	57.517292589182
867	425.638437271118	55.674994655419
868	420.64243555069	53.863921493758
869	415.646433830261	52.052848332096
870	410.572350025177	50.210550398333
871	405.654400587082	48.399477236671
872	400.658398866653	46.61963248509
873	395.662397146225	44.83978409553
874	390.588313341141	43.059935705969
875	385.592311620712	41.280087316409
876	380.674362182617	39.531467336929
877	375.678360462189	37.751618947368
878	370.604276657104	36.002998967888
879	365.608274936676	34.31682853261
880	360.690325498581	32.53698014305
881	355.616271495819	30.788356525591
882	350.620269775391	29.070961318212
883	345.624268054962	27.322339519742
884	340.628236532211	25.573717721272
885	335.632234811783	23.793871150701
886	330.714285373688	21.98279798904
887	325.56214928627	20.171724827378
888	320.644229650497	18.329426893615
889	315.570145845413	16.455904187751
890	310.652196407318	14.5199292092
891	305.578142404556	12.490279004851
892	300.582140684128	10.398178346804
893	295.664191246033	8.306076779263
894	290.668159723282	6.057848622731
895	285.672158002853	3.715944330907
896	280.598104000092	1.249138563253
897	280.441969633102	1.186687882182
898	280.441969633102	1.186687882182
899	280.441969633102	1.186687882182
900	260.926306247711	-9.447472621105
901	255.930304527283	-12.677872291533
902	250.934302806854	-16.104630049085
903	246.016353368759	-19.749915736611
904	241.098418831825	-23.616894395673
905	236.024349927902	-27.730902729672
906	231.184467673302	-32.095107599162
907	226.188451051712	-36.73168248497
908	221.192449331284	-41.631123167463
909	216.196432709694	-46.815599489491
910	211.27849817276	-52.281942771515
911	206.28248155117	-58.036486734636
912	201.364547014236	-64.07290493371
913	196.368530392647	-70.397523813881
914	191.450595855713	-77.00717105763
915	186.532646417618	-83.889193774667
916	181.536644697189	-91.043577413075
917	176.5406280756	-98.457661806606
918	173.496186733246	-103.065736766439
919	173.496186733246	-103.065736766439
920	173.496186733246	-103.065736766439
921	173.496186733246	-103.065736766439
922	173.496186733246	-103.065736766439
923	173.496186733246	-103.065736766439
924	140.553772449493	-158.250157255679
925	135.635823011398	-167.305523063987
926	130.63982129097	-176.517001818866
927	125.565737485886	-185.790951945819
928	120.647802948952	-195.127344341017
929	115.573726594448	-204.557407414541
930	110.57772487402	-214.049927308224
931	105.659775435925	-223.511218791828
932	100.585706532001	-233.034967095591
933	95.667764544487	-242.465030169114
934	90.593695640564	-251.957564614713
935	85.597686469555	-261.356413830072
936	80.67974448204	-270.69280622527
937	75.605668127537	-279.997970210388
938	70.609666407108	-289.146992145106
939	65.613657236099	-298.202357953414
940	60.6176443398	-307.195266941562
941	55.621638894081	-315.96960616298
942	50.547569990158	-324.587832437828
943	45.551560819149	-333.081115968525
944	40.633615106344	-341.324630426243
945	35.559546202421	-349.44323124364
946	30.641600489616	-357.312033884227
947	25.567531585693	-364.931038348004
948	20.571524277329	-372.26898712106
949	15.65358042717	-379.419594537467
950	10.657574050129	-386.289204470813
951	5.661566741765	-392.846530303359
952	0.587496440858	-399.091601138934
953	-4.408510867506	-405.05564538762
954	-9.404517710209	-410.707463743165
955	-14.322462491691	-416.01576958783
956	-19.396534189582	-420.980592025444
957	-24.392541497946	-425.570731749758
958	-29.38854880631	-429.754931246862
959	-34.384556114674	-433.626875746995
960	-39.380561560392	-437.124137533829
961	-44.454634189606	-440.184230683371
962	-49.450639635325	-442.869612015784
963	-54.446648806334	-445.242738351226
964	-59.442654252052	-447.147467639297
965	-64.516723155975	-448.708742624149
966	-69.43466514349	-449.89530579187
967	-74.430674314499	-450.707186246291
968	-79.348616302013	-451.081868959591
969	-84.422685205936	-451.113097369671
970	-89.340634644032	-450.769613962621
971	-94.414703547955	-450.11390466243
972	-99.410712718964	-449.083454441279
973	-104.406714439392	-447.740749223158
974	-109.402723610401	-446.085818111897
975	-114.39873278141	-444.118602899835
976	-119.472801685333	-441.901618614793
977	-124.468810856342	-439.37235022895
978	-129.464820027351	-436.655740486458
979	-134.382754564285	-433.658104157075
980	-139.456823468208	-430.441898060963
981	-144.374772906303	-427.069549914449
982	-149.448841810226	-423.541088821366
983	-154.366791248322	-419.825257267803
984	-159.440860152245	-416.01576958783
985	-164.436861872673	-412.018911447376
986	-169.354811310768	-407.990854000673
987	-174.428880214691	-403.869082219899
988	-179.42488193512	-399.684882722795
989	-184.420898556709	-395.469454815611
990	-189.416900277138	-391.191570088267
991	-194.412916898727	-386.913714464754
992	-199.48698580265	-382.63582973741
993	-204.404920339584	-378.357945010066
994	-209.400936961174	-374.048831872642
995	-214.396938681602	-369.833403965458
996	-219.471007585526	-365.586747648194
997	-224.388957023621	-361.433776561171
998	-229.463025927544	-357.312033884227
999	-234.380975365639	-353.221519617364
1000	-239.376977086067	-349.22466147691
1001	-244.45104598999	-345.227803336456
1002	-249.447047710419	-341.324630426243
1003	-254.443049430847	-337.48391433619
1004	-259.439080953598	-333.674397552386
1005	-264.357000589371	-330.021051922813
1006	-269.431084394455	-326.36767718941
1007	-274.427086114883	-322.807987686247
1008	-279.345035552979	-319.310725899413
1009	-284.419119358063	-315.907178446651
1010	-289.493173360825	-312.566058710217
1011	-294.41112279892	-309.256167383865
1012	-299.407124519348	-306.102389004081
1013	-304.403126239777	-302.917411318049
1014	-309.477210044861	-299.888546578586
1015	-314.473211765289	-296.890910249203
1016	-319.391161203384	-293.924502329901
1017	-324.465215206146	-291.051750537008
1018	-329.383164644241	-288.272683974355
1019	-334.457248449326	-285.556074231863
1020	-339.453250169754	-282.870692899451
1021	-344.449251890183	-280.278996797279
1022	-349.445253610611	-277.718500001356
1023	-354.363203048706	-275.189260719344
1024	-359.515339136124	-272.753677563742
1025	-364.433288574219	-270.44300804846
1026	-369.429290294647	-268.101081019267
1027	-374.503374099731	-265.852868324146
1028	-379.421293735504	-263.667083345354
1029	-384.417325258255	-261.574983596802
1030	-389.413326978683	-259.48288384825
1031	-394.487380981445	-257.453240919858
1032	-399.483412504196	-255.486025707796
1033	-404.479414224625	-253.581296419725
1034	-409.475415945053	-251.738994847983
1035	-414.393365383148	-249.896693276241
1036	-419.46741938591	-248.17930534482
1037	-424.463421106339	-246.461888309568
1038	-429.381370544434	-244.806957198307
1039	-434.455454349518	-243.21443925146
1040	-439.373403787613	-241.715621086769
1041	-444.525539875031	-240.185574511997
1042	-449.443459510803	-238.780441577546
1043	-454.517543315887	-237.43775091134
1044	-459.435492753983	-236.063831835054
1045	-464.431494474411	-234.814811847173
1046	-469.427496194839	-233.628248679452
1047	-474.423497915268	-232.472913921811
1048	-479.497581720352	-231.348793022335
1049	-484.493583440781	-230.255900532939
1050	-489.411532878876	-229.287921683863
1051	-494.407534599304	-228.288699872792
1052	-499.403536319733	-227.351949433796
1053	-495.734602212906	-221.762602450326
1054	-490.660518407822	-218.640052480623
1055	-485.664516687393	-215.892228879966
1056	-480.668514966965	-213.394188904203
1057	-475.672513246536	-211.083519388922
1058	-470.754563808441	-208.897734410129
1059	-465.680509805679	-206.836863071658
1060	-460.684478282928	-204.807205591351
1061	-455.6884765625	-202.902461751364
1062	-450.692474842072	-201.060160179622
1063	-445.696473121643	-199.280315428041
1064	-440.700471401215	-197.531699086539
1065	-435.704439878464	-195.876753423363
1066	-430.708438158035	-194.253036170267
1067	-425.712436437607	-192.691761185415
1068	-420.638352632523	-191.099272342399
1069	-415.642350912094	-189.600439625792
1070	-410.724401473999	-188.132849871181
1071	-405.806481838226	-186.66526011657
1072	-400.732398033142	-185.291341040283
1073	-395.65834403038	-183.854979695752
1074	-390.662312507629	-182.543502887711
1075	-385.666310787201	-181.200812221505
1076	-380.592256784439	-179.889349965379
1077	-375.674307346344	-178.577887709253
1078	-370.678305625916	-177.297639311291
1079	-365.682274103165	-176.048633875325
1080	-360.686272382736	-174.799613887444
1081	-355.690270662308	-173.550593899563
1082	-350.694268941879	-172.395259141922
1083	-345.698267221451	-171.177467564121
1084	-340.7022356987	-170.02213280648
1085	-335.706233978271	-168.835555086844
1086	-330.63217997551	-167.680220329203
1087	-325.714230537415	-166.493657161482
1088	-320.718228816986	-165.400764672086
1089	-315.722227096558	-164.214201504365
1090	-310.648143291473	-163.090095156804
1091	-305.652141571045	-161.965974257328
1092	-300.656139850616	-160.841867909767
1093	-295.660108327866	-159.717747010291
1094	-290.742188692093	-158.59364066273
1095	-285.668104887009	-157.469519763254
1096	-280.750155448914	-156.345398863778
1097	-275.676101446152	-155.221292516217
1098	-270.758152008057	-154.128400026821
1099	-265.606015920639	-152.97306526918
1100	-260.688066482544	-151.880172779784
1101	-255.614012479782	-150.756066432223
1102	-250.696063041687	-149.631945532747
1103	-245.700046420097	-148.539053043351
1104	-240.625977516174	-147.41494669579
1105	-235.708028078079	-146.259611938149
1106	-230.712026357651	-145.135491038673
1107	-225.716024637222	-143.948927870952
1108	-220.641955733299	-142.824806971475
1109	-215.724006295204	-141.669472213835
1110	-210.649937391281	-140.482909046113
1111	-205.731987953186	-139.327574288473
1112	-200.657919049263	-138.140996568836
1113	-195.739969611168	-136.954433401115
1114	-190.743967890739	-135.767870233394
1115	-185.669898986816	-134.518864797428
1116	-180.673897266388	-133.301073219627
1117	-175.755947828293	-132.052053231746
1118	-170.603811740875	-130.803033243865
1119	-165.607810020447	-129.554027807899
1120	-160.689860582352	-128.305007820018
1121	-155.615791678429	-126.962317153811
1122	-150.697842240334	-125.65084034577
1123	-145.701840519905	-124.308149679564
1124	-140.627771615982	-122.965459013358
1125	-135.709822177887	-121.591547213029
1126	-130.635753273964	-120.248856546823
1127	-125.71781873703	-118.843709060457
1128	-120.643742382526	-117.438568850048
1129	-115.647733211517	-116.002200229559
1130	-110.651724040508	-114.534610474948
1131	-105.655714869499	-113.098241854459
1132	-100.659713149071	-111.599423689768
1133	-95.741763710976	-110.100605525076
1134	-90.667694807053	-108.539330540225
1135	-85.671685636044	-106.978062831331
1136	-80.597616732121	-105.47924466664
1137	-75.75773447752	-103.855527413543
1138	-70.683665573597	-102.263031294569
1139	-65.687656402588	-100.639306765515
1140	-60.613594949246	-99.015589512419
1141	-55.617585778236	-97.360643849243
1142	-50.699640065432	-95.674469775986
1143	-45.625571161509	-93.957074568607
1144	-40.707625448704	-92.270907771308
1145	-35.711620002985	-90.522284153849
1146	-30.637549236417	-88.80488894647
1147	-25.719605386257	-87.056265329011
1148	-20.645534619689	-85.276420577429
1149	-15.649527311325	-83.52779695997
1150	-10.653520002961	-81.716723798309
1151	-5.657512694597	-79.936879046727
1152	-0.661505269818	-78.063349064905
1153	4.334501922131	-76.221054769121
1154	9.330509230495	-74.40998160746
1155	14.40457906574	-72.567687311675
1156	19.322523847222	-70.662936195731
1157	24.318531155586	-68.758185079787
1158	29.314536601305	-66.915890784003
1159	34.310545772314	-65.011139668059
1160	39.384614676237	-63.106388552114
1161	44.224496930838	-61.201644712128
1162	49.298565834761	-59.234444051981
1163	54.372638463974	-57.329692936037
1164	59.368643909693	-55.39372068597
1165	64.364656805992	-53.426520025823
1166	69.360665977001	-51.459319365677
1167	74.278607964516	-49.492122343509
1168	79.352676868439	-47.493696911261
1169	84.426745772362	-45.495271479012
1170	89.344695210457	-43.496846046764
1171	94.340696930885	-41.435971070314
1172	99.336706101894	-39.343867683783
1173	104.332715272903	-37.282992707333
1174	109.328724443913	-35.222117730882
1175	114.324726164341	-33.067564800149
1176	119.398795068264	-30.913011869416
1177	124.394804239273	-28.727235985571
1178	129.312753677368	-26.541458282736
1179	134.386822581291	-24.262004444609
1180	139.304772019386	-21.95132583438
1181	144.378840923309	-19.546971088857
1182	149.374842643738	-17.142616343335
1183	154.292792081833	-14.675810234621
1184	159.366860985756	-12.115327990614
1185	164.362862706184	-9.554846656101
1186	169.358864426613	-6.869463049952
1187	174.354881048203	-4.121628535358
1188	179.350882768631	-1.342568793916
1189	182.707577943802	0.562179991448
1190	182.707577943802	0.562179991448
1191	182.707577943802	0.562179991448
1192	198.944598436356	10.929384188785
1193	203.940615057945	14.200955774868
1194	208.858549594879	17.570706404513
1195	213.854566216469	21.05130442942
1196	218.928635120392	24.649083570694
1197	223.846569657326	28.360875148792
1198	228.842586278915	32.193020160776
1199	233.838587999344	36.155008274363
1200	238.756537437439	40.259517845698
1201	243.752539157867	44.493874156615
1202	248.514354228973	48.655390855856
