Point	Potential(mV)	Current(microAmp)
842	545.932948589325	123.496545711532
843	540.936887264252	121.185861644335
844	535.940885543823	119.000083941501
845	530.944883823395	116.814306238666
846	525.948882102966	114.472401037347
847	520.952880382538	112.130495836027
848	515.878796577454	109.757369500585
849	510.882794857025	107.477913843468
850	505.886793136597	105.167237052228
851	500.968873500824	102.762882306706
852	495.89478969574	100.327299151104
853	490.898787975311	97.891723271459
854	485.902786254883	95.51858966006
855	480.984836816788	93.20791286882
856	475.910753011703	90.741108579096
857	470.992803573608	88.274304289371
858	465.918749570847	85.838721133769
859	460.922747850418	83.465594798327
860	456.004798412323	81.123689597007
861	450.930714607239	78.656878031325
862	446.012765169144	76.252523285803
863	441.016763448715	73.785718996078
864	435.942709445953	71.537491749041
865	430.946677923203	69.164365413599
866	425.950676202774	66.853681346402
867	420.954674482346	64.449326600879
868	415.958672761917	62.10742139956
869	410.962671041489	59.859197790502
870	405.96666932106	57.642191677587
871	400.892585515976	55.362739658449
872	395.896583795547	53.083287639311
873	390.900582075119	50.803831982194
874	385.904550552368	48.711732233642
875	380.986630916595	46.58840407501
876	375.990599393845	44.433854782255
877	370.916545391083	42.248077079421
878	365.998595952988	40.124748920789
879	360.924512147903	38.063873944338
880	355.928510427475	36.034223739989
881	350.932508707047	33.942123991437
882	345.858454704285	31.818795832805
883	340.94050526619	29.757919037365
884	335.944503545761	27.790720196208
885	330.94847202301	25.698618628667
886	325.874418020248	23.637743652216
887	320.956468582153	21.451965949382
888	315.960466861725	19.297414837638
889	310.964465141296	17.142861906905
890	305.890381336212	14.957085113565
891	300.894379615784	12.677631275437
892	295.820295810699	10.242050848319
893	290.902376174927	7.775244739605
894	285.828292369843	5.308439540386
895	280.910342931747	2.685506615308
896	275.914341211319	-0.062327828232
897	270.918339490891	-3.059965138164
898	266.781002283096	-5.526771019504
899	266.781002283096	-5.526771019504
900	266.781002283096	-5.526771019504
901	266.781002283096	-5.526771019504
902	266.781002283096	-5.526771019504
903	241.800978779793	-23.151336790761
904	236.72690987587	-27.398362362874
905	231.808960437775	-31.870247767074
906	226.89101099968	-36.589164665202
907	221.973076462746	-41.612122004153
908	216.977059841156	-46.945446229074
909	212.059125304222	-52.557476010406
910	207.063108682632	-58.426034229342
911	202.223226428032	-64.579631725792
912	197.227224707603	-71.056267188396
913	192.387342453003	-77.855947893113
914	187.391340732574	-84.94382200297
915	182.395324110985	-92.29139686795
916	177.477389574051	-99.911339930259
917	175.60388147831	-103.00239227945
918	175.60388147831	-103.00239227945
919	175.60388147831	-103.00239227945
920	175.60388147831	-103.00239227945
921	175.60388147831	-103.00239227945
922	175.60388147831	-103.00239227945
923	175.60388147831	-103.00239227945
924	175.60388147831	-103.00239227945
925	175.60388147831	-103.00239227945
926	175.60388147831	-103.00239227945
927	120.960049331188	-203.65187083371
928	115.885980427265	-213.956256629899
929	110.968038439751	-224.260627874173
930	105.815902352333	-234.658684348688
931	100.897960364819	-245.150440605357
932	95.980010926724	-255.829509114847
933	90.9059420228	-266.477378318086
934	85.988000035286	-277.000333881006
935	80.913931131363	-287.585746264085
936	75.83986222744	-298.202357953414
937	70.921912789345	-308.881455566734
938	65.847843885422	-319.498096359894
939	60.851830989122	-329.958595102653
940	55.855825543404	-340.325408615172
941	50.937883555889	-350.692251231521
942	45.863810926676	-360.996637027711
943	40.867805480957	-371.20733759366
944	35.871796309948	-381.137011572719
945	30.953854322434	-390.941771911457
946	25.957845151424	-400.715332943946
947	20.883776247501	-410.301523515955
948	15.887768939138	-419.700372731313
949	10.813699103892	-428.818166255951
950	5.89575432241	-437.654962297529
951	0.899747014046	-446.335616288707
952	-4.096260294318	-454.891385743394
953	-9.092267602682	-463.134871097282
954	-14.088274911046	-470.972445327789
955	-19.08428221941	-478.497764561325
956	-24.080289527774	-485.835742438212
957	-29.154360294342	-492.892693728209
958	-34.072306007147	-499.574933201075
959	-39.14637491107	-505.81997493282
960	-44.142380356789	-511.690333951265
961	-49.138389527798	-517.27972459048
962	-54.134394973517	-522.556772921234
963	-59.052340686321	-527.396739926189
964	-64.04834985733	-531.737052369863
965	-69.122411310673	-535.702682100236
966	-74.118420481682	-539.29362911731
967	-79.036369919777	-542.572292033583
968	-84.1104388237	-545.351358596236
969	-89.106440544128	-547.630770597607
970	-94.102449715138	-549.473101273179
971	-99.098458886147	-551.00314784795
972	-104.016400873661	-552.158453501761
973	-109.168536961079	-552.845420315862
974	-114.164546132088	-553.032790776342
975	-119.082488119602	-552.814221009612
976	-124.156557023525	-552.220910321921
977	-129.152566194534	-551.346631255001
978	-134.226635098457	-550.066353753209
979	-139.144584536552	-548.317737411708
980	-144.140586256981	-546.194438356906
981	-149.058535695076	-543.852511327714
982	-154.210671782494	-541.198358405381
983	-159.128606319427	-538.294378202409
984	-164.124622941017	-534.953258465976
985	-169.120624661446	-531.393568962812
986	-174.194693565369	-527.646508999169
987	-179.112643003464	-523.743336088955
988	-184.186711907387	-519.621593412012
989	-189.104646444321	-515.218824148178
990	-194.10066306591	-510.691141244024
991	-199.174731969833	-506.06980221346
992	-204.092681407928	-501.417205668986
993	-209.088683128357	-496.639695484191
994	-214.16275203228	-491.674873046577
995	-219.158753752708	-486.616365378723
996	-224.154770374298	-481.682771351188
997	-229.150772094727	-476.686691399664
998	-234.146788716316	-471.721868962049
999	-239.142790436745	-466.632132884115
1000	-244.216859340668	-461.5111683961
1001	-249.134808778763	-456.515088444576
1002	-254.130810499191	-451.612722827122
1003	-259.12681221962	-446.710328105837
1004	-264.122813940048	-441.745476564392
1005	-269.118845462799	-436.905538663268
1006	-274.192899465561	-432.128057582304
1007	-279.188901185989	-427.47549014166
1008	-284.184902906418	-422.885350417346
1009	-289.102852344513	-418.232782976702
1010	-294.176936149597	-413.673871662468
1011	-299.094885587692	-409.302301704884
1012	-304.168939590454	-405.05564538762
1013	-309.086889028549	-400.840217480436
1014	-314.160972833633	-396.593561163172
1015	-319.156974554062	-392.440590076149
1016	-324.15297627449	-388.443761039525
1017	-329.148977994919	-384.634244255722
1018	-334.223061800003	-380.793528165668
1019	-339.141011238098	-376.952812075615
1020	-344.058930873871	-373.236980522051
1021	-349.133014678955	-369.646062608808
1022	-354.207068681717	-366.180029232055
1023	-359.125018119812	-362.776481779292
1024	-364.12101984024	-359.372905222699
1025	-369.117051362991	-356.031785486266
1026	-374.191105365753	-352.846807800233
1027	-379.109054803848	-349.786714650691
1028	-384.183138608933	-346.757849911228
1029	-389.179140329361	-343.697756761685
1030	-394.175142049789	-340.762577252463
1031	-399.171143770218	-337.92105386965
1032	-404.089093208313	-335.235672537237
1033	-409.163177013397	-332.581519614905
1034	-414.237231016159	-329.896138282493
1035	-419.155180454254	-327.304442180321
1036	-424.151182174683	-324.837630614638
1037	-429.147183895111	-322.495732689276
1038	-434.14318561554	-320.216262480244
1039	-439.217269420624	-317.843136144802
1040	-444.213271141052	-315.59492344968
1041	-449.131220579147	-313.502823701128
1042	-454.127222299576	-311.504380078986
1043	-459.20130610466	-309.537193970755
1044	-464.197307825089	-307.538750348613
1045	-469.193309545517	-305.665249470621
1046	-474.189311265945	-303.885375615209
1047	-479.185312986374	-302.199216093868
1048	-484.181344509125	-300.575484288856
1049	-489.177346229553	-298.920553177595
1050	-494.251400232315	-297.328049782664
1051	-499.091297388077	-295.891688438132
1052	-496.046841144562	-287.991657387465
1053	-490.9727871418	-283.651344943792
1054	-485.976785421371	-279.841828159988
1055	-480.902701616287	-276.407052297145
1056	-476.062834262848	-273.284502327442
1057	-470.988750457764	-270.34932281822
1058	-465.992748737335	-267.570256255567
1059	-460.996747016907	-264.791189692914
1060	-456.000745296478	-262.137036770582
1061	-451.082795858383	-259.63902589865
1062	-446.008712053299	-257.297098869458
1063	-441.01271033287	-254.986429354176
1064	-436.016708612442	-252.613303018734
1065	-431.020706892014	-250.365061219782
1066	-425.946623086929	-248.21050465107
1067	-421.028673648834	-246.180861722678
1068	-415.954619646072	-244.151218794286
1069	-411.036670207977	-242.090332903899
1070	-406.040668487549	-240.060675423592
1071	-401.044636964798	-238.155931583606
1072	-395.970582962036	-236.344858421944
1073	-390.974581241608	-234.533785260282
1074	-385.978579521179	-232.597813010216
1075	-381.060630083084	-230.724283028394
1076	-375.986546278	-228.944438276812
1077	-370.990544557571	-227.289492613636
1078	-365.994542837143	-225.603318540379
1079	-360.998541116714	-223.823473788798
1080	-355.92445731163	-222.074857447296
1081	-351.006507873535	-220.41991178412
1082	-346.010506153107	-218.827408389188
1083	-341.014504432678	-217.203691136092
1084	-335.940420627594	-215.517517062835
1085	-330.944418907166	-213.862571399659
1086	-326.02646946907	-212.238854146563
1087	-320.952415466309	-210.708807571791
1088	-315.95641374588	-209.17876099702
1089	-311.038464307785	-207.523815333843
1090	-305.964380502701	-205.868869670667
1091	-300.968378782272	-204.338837647811
1092	-295.972377061844	-202.808791073039
1093	-290.976375341415	-201.309972908348
1094	-285.980343818665	-199.655027245171
1095	-280.906289815903	-198.03129544016
1096	-275.910288095474	-196.501263417304
1097	-270.914286375046	-194.971216842532
1098	-265.918254852295	-193.472398677841
1099	-260.922253131866	-191.817453014664
1100	-256.004303693771	-190.193735761568
1101	-250.93024969101	-188.601232366636
1102	-245.93423306942	-187.133642612025
1103	-241.016298532486	-185.509925358929
1104	-235.942214727402	-183.886193553917
1105	-231.024280190468	-182.231247890741
1106	-225.950211286545	-180.669987457804
1107	-221.03226184845	-179.046270204708
1108	-215.958192944527	-177.453766809776
1109	-210.962191224098	-175.736378878355
1110	-205.966174602509	-174.018976395018
1111	-200.97017288208	-172.395259141922
1112	-195.97415626049	-170.771541888826
1113	-190.978154540062	-169.147810083814
1114	-185.982152819633	-167.305523063987
1115	-180.986136198044	-165.525663760491
1116	-175.990134477615	-163.808275829069
1117	-170.916065573692	-162.122101755813
1118	-165.920063853264	-160.373485414311
1119	-160.924047231674	-158.468727022409
1120	-156.006097793579	-156.626440002583
1121	-151.010096073151	-154.846580699086
1122	-145.936027169228	-153.066735947505
1123	-140.940025448799	-151.193220517598
1124	-135.944008827209	-149.257248267531
1125	-130.948007106781	-147.290047607385
1126	-125.952005386353	-145.385289215483
1127	-120.955988764763	-143.449316965416
1128	-115.959987044334	-141.513344715349
1129	-111.042037606239	-139.483701786958
1130	-106.04602843523	-137.391587486491
1131	-100.971959531307	-135.393172968179
1132	-95.975957810879	-133.425972308032
1133	-90.97994863987	-131.33387255948
1134	-85.905879735947	-129.210544400848
1135	-80.909870564938	-127.024759422056
1136	-75.991928577423	-124.932659673505
1137	-70.995919406414	-122.871788335033
1138	-65.999910235405	-120.717239042278
1139	-61.003908514977	-118.469004519284
1140	-56.007899343967	-116.220777272247
1141	-50.933830440044	-114.034999569412
1142	-46.01588472724	-111.849221866578
1143	-41.019879281521	-109.632223029621
1144	-35.945806652308	-107.352767372504
1145	-30.949801206589	-105.010862171184
1146	-26.031855493784	-102.762634924147
1147	-20.957786589861	-100.51440767711
1148	-15.961777418852	-98.266180430073
1149	-10.965770110488	-95.893054094631
1150	-6.047825329006	-93.519920483232
1151	-0.973755726591	-91.240464826115
1152	4.100314341486	-88.961016444955
1153	9.096321649849	-86.650332377758
1154	14.014265500009	-84.277206042316
1155	19.088335335255	-81.841622886714
1156	24.006279185414	-79.562174505554
1157	29.080349951983	-77.251490438357
1158	34.076359122992	-74.940813647118
1159	39.07236456871	-72.536458901595
1160	43.990310281515	-70.132104156073
1161	49.064379185438	-67.821427364834
1162	54.060388356447	-65.541971707717
1163	59.056393802166	-63.200066506397
1164	64.052402973175	-60.795711760875
1165	69.048412144184	-58.391357015353
1166	74.044421315193	-56.049451814033
1167	79.040430486202	-53.738775022794
1168	84.114499390125	-51.365645049373
1169	89.03244137764	-48.992515075952
1170	94.028450548649	-46.525707148248
1171	99.102519452572	-44.152577174828
1172	104.020461440086	-41.810675611487
1173	109.016470611095	-39.437545638066
1174	114.090539515018	-36.90828816616
1175	119.008488953114	-34.379030694254
1176	124.004498124123	-31.94345117663
1177	129.078567028046	-29.507871659007
1178	134.074568748474	-26.978614187101
1179	139.070570468903	-24.355680579902
1180	144.066587090492	-21.6702974285
1181	148.984536528587	-19.016139049199
1182	154.05860543251	-16.424432033091
1183	159.132674336433	-13.645372746396
1184	164.050608873367	-10.741411642812
1185	169.046625494957	-7.837449629733
1186	174.042627215385	-4.9022632993
1187	179.116696119308	-1.935851287271
1188	184.034645557404	1.15546242796
1189	189.108714461327	4.402902959555
1190	194.026663899422	7.650343832211
1191	194.026663899422	7.650343832211
1192	194.026663899422	7.650343832211
1193	194.026663899422	7.650343832211
1194	194.026663899422	7.650343832211
1195	194.026663899422	7.650343832211
1196	223.222076892853	29.09246722993
1197	228.296145796776	33.067128242692
1198	233.214095234871	37.136796890991
1199	238.132029771805	41.361654439243
1200	243.0499792099	45.751196012134
1201	247.889846563339	50.159742386313
