Point	Potential(V)	Current(milliAmp)
180	0.894092202187	0.653360155411
181	0.899166226387	0.656076765154
182	0.904240310192	0.657200871501
183	0.909158289433	0.657856639009
184	0.914154291153	0.656763731968
185	0.919150292873	0.655795738567
186	0.924146294594	0.657076016068
187	0.929142296314	0.658668519463
188	0.934138298035	0.659324228764
189	0.939134299755	0.659761368297
190	0.944052278996	0.660354678985
191	0.949126303196	0.660604448058
192	0.954122304916	0.660604448058
193	0.959118366241	0.660229765344
194	0.964114367962	0.660167308524
195	0.969110369682	0.661541242152
196	0.974184453487	0.662290607579
197	0.979102373123	0.661822268739
198	0.984176456928	0.661353871692
199	0.989172458649	0.662009580992
200	0.994168460369	0.662571692374
201	0.99916446209	0.662103295326
202	1.004160523415	0.660916732159
203	1.00915646553	0.663914368488
204	1.014152526855	0.664226594381
205	1.019148468971	0.664445164148
206	1.024144530296	0.665912753902
207	1.029140472412	0.663820654154
208	1.034136533737	0.66285271896
209	1.039210557938	0.664132938255
210	1.044128537178	0.663945567794
211	1.049202561378	0.663164944854
212	1.054120540619	0.662821461447
213	1.059116601944	0.663883110974
214	1.064190626144	0.665007217322
215	1.069108605385	0.665069674142
216	1.074104547501	0.665163388476
217	1.07917869091	0.665288302116
218	1.084174633026	0.664913561195
219	1.089170694351	0.666037667543
220	1.094166636467	0.665631727315
221	1.099162697792	0.666412408464
222	1.104158639908	0.666287494823
223	1.109154701233	0.666287494823
224	1.114150643349	0.666599720716
225	1.119146704674	0.666193838697
226	1.12414264679	0.66572544165
227	1.12906062603	0.666912004817
228	1.134056687355	0.667411601171
229	1.139130711555	0.666880747303
230	1.144126772881	0.667036918458
231	1.149122714996	0.667411601171
232	1.154118776321	0.66722423071
233	1.159192800522	0.666974461637
234	1.164110779762	0.667317945044
235	1.169028759003	0.667286687531
236	1.174102783203	0.667317945044
237	1.179098844528	0.667848740704
238	1.184172868729	0.667661428452
239	1.189168810844	0.667317945044
240	1.194086790085	0.666693435051
241	1.199160933495	0.667661428452
242	1.20415687561	0.670034554787
243	1.209152936935	0.667786283884
244	1.214148879051	0.667848740704
245	1.219144940376	0.668317137752
246	1.224062800407	0.668223481625
247	1.229058861732	0.668504508212
248	1.234132885933	0.668972847052
249	1.239128947258	0.669534900226
250	1.244124889374	0.669847184327
