Point	Potential(V)	Current(milliAmp)
109	0.539141476154	0.351254537236
110	0.544215559959	0.352222501533
111	0.54921156168	0.353190494934
112	0.5542075634	0.354064803105
113	0.559203565121	0.354876654455
114	0.564121484756	0.355782191036
115	0.569195568562	0.35650038626
116	0.574269652367	0.357187353075
117	0.579187572002	0.357843091479
118	0.584261655807	0.358467601473
119	0.589179635048	0.359123310773
120	0.594175636768	0.359747820767
121	0.599249660969	0.360372330761
122	0.604167640209	0.360871956218
123	0.60916364193	0.361434009392
124	0.614237725735	0.361996062566
125	0.61915564537	0.362495658919
126	0.624151647091	0.363026483683
127	0.629147648811	0.36352610914
128	0.634221732616	0.363963248674
129	0.639139711857	0.364431645721
130	0.644213736057	0.364806357538
131	0.649287819862	0.365212268662
132	0.654127717018	0.365649437299
133	0.659201800823	0.366024120012
134	0.664275825024	0.366336375009
135	0.669193804264	0.366773543647
136	0.674189805984	0.367054570233
137	0.679185807705	0.367398053641
138	0.68425989151	0.367772765458
139	0.689177811146	0.367991335224
140	0.694251894951	0.368272361811
141	0.699247896671	0.368615845218
142	0.704165816307	0.368896871805
143	0.709239900112	0.369084213162
144	0.714235901833	0.369334011339
145	0.719309985638	0.369490153389
146	0.724227905273	0.369708723156
147	0.729223966599	0.369927292923
148	0.734219968319	0.370052206563
149	0.739215970039	0.37030200474
150	0.74421197176	0.37052060361
151	0.749286055565	0.370645488147
152	0.754282057285	0.370895286324
153	0.759278059006	0.3711450845
154	0.764195978642	0.371238769731
155	0.769270062447	0.371488567907
156	0.774266064167	0.371644709958
157	0.779183983803	0.371738366084
158	0.784258067608	0.371894508135
159	0.789254069328	0.372019421775
160	0.794172048569	0.372113077901
161	0.799246132374	0.372269219952
162	0.804242134094	0.372394104488
163	0.80916005373	0.372362876078
164	0.814234137535	0.372550246539
165	0.81930822134	0.372675131075
166	0.824226140976	0.372800044715
167	0.829300224781	0.372987386072
168	0.834218144417	0.373049842892
169	0.839136123657	0.373143528122
170	0.844210147858	0.373268412659
171	0.849206149578	0.373268412659
172	0.854202210903	0.373330869479
173	0.859276235104	0.373393326299
174	0.864194214344	0.37348701153
175	0.869268298149	0.373549439246
176	0.87426429987	0.373736809706
177	0.87926030159	0.373768038116
178	0.88425630331	0.373955379473
179	0.889252305031	0.374111521523
180	0.894248306751	0.37420517765
181	0.899244308472	0.37439254811
182	0.904318392277	0.374486204237
183	0.909236311913	0.374548661057
184	0.914310395718	0.374704803107
185	0.919228315353	0.374892144464
186	0.924224376678	0.374954601284
187	0.929220378399	0.375079485821
188	0.934216380119	0.375204399461
189	0.939290463924	0.375266856281
190	0.94420838356	0.375516654458
191	0.949282467365	0.375516654458
192	0.954200387001	0.375641538994
193	0.959274470806	0.375828909455
194	0.964270472527	0.375828909455
195	0.969188392162	0.375891366275
196	0.974262475967	0.376078707632
197	0.979258477688	0.375985022401
198	0.984176456928	0.376047479222
199	0.989250481129	0.376172392862
200	0.994246542454	0.376172392862
201	0.999242544174	0.376266048988
202	1.00423848629	0.376453419449
203	1.009234547615	0.376390962629
204	1.014230489731	0.376547075575
205	1.019226551056	0.376671989216
206	1.024300575256	0.376640760805
207	1.029218554497	0.376796902856
208	1.034292578697	0.376890558982
209	1.039210557938	0.376921787392
210	1.044284701347	0.377046701033
211	1.049202561378	0.377171585569
212	1.054276704788	0.377171585569
213	1.059272646904	0.377296499209
214	1.064190626144	0.37732772762
215	1.06918656826	0.37742141285
216	1.074182629585	0.377608754206
217	1.079256653786	0.377702439437
218	1.084252715111	0.377796095563
219	1.089248776436	0.377983466024
220	1.094244718552	0.37807712215
221	1.099240779877	0.37820203579
222	1.104236721992	0.378451833967
223	1.109232783318	0.378451833967
224	1.114228725433	0.378483062377
225	1.119224786758	0.378607976018
226	1.124298810959	0.378514290787
227	1.129294872284	0.378576747607
228	1.13413476944	0.378670403734
229	1.13920879364	0.378639204428
230	1.144282817841	0.378795317374
231	1.149200797081	0.378920231014
232	1.154196858406	0.379045115551
233	1.159270882607	0.379326142138
234	1.164266943932	0.379513512598
235	1.169262886047	0.379575940315
236	1.174180865288	0.379763310775
237	1.179254889488	0.379919423722
238	1.184250950813	0.380044337362
239	1.189324975014	0.380294135539
240	1.194242954254	0.380387820769
241	1.19923889637	0.380668847356
242	1.20431303978	0.380856188713
243	1.209230899811	0.380949873943
244	1.214305043221	0.381105986889
245	1.219144940376	0.38129335735
246	1.224218964577	0.381418241886
247	1.229215025902	0.381574383937
248	1.234210968018	0.381792953704
249	1.239207029343	0.381855410524
250	1.244281053543	0.382105208701
